Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
12/2/13,992.27,12067325.00,11974044577.80,84863465.45,12554.00,0.22,0.00,391.00,8.85,5731.97,707408283.05,4062353.38,19.64,1.94,54.66,144106.00,74324.00,28405038.00,69250.00,44667.00,1408867.80,211339.00,209705624.00
12/4/13,1151.00,12076500.00,13900051500.00,101136271.97,12630.00,0.22,0.00,293.00,7.23,6224.29,707408283.05,5117346.00,21.14,2.60,64.18,150637.00,79738.00,28562978.00,72687.00,45605.00,1393612.33,171004.00,196826039.00
12/6/13,894.00,12086050.00,10804928700.00,198491561.12,12707.00,0.17,0.00,432.00,6.65,7419.91,707408283.05,4731942.00,18.59,1.70,66.39,140744.00,71277.00,28719250.00,66006.00,42168.00,1218717.23,310970.00,278007050.00
12/8/13,722.99,12095325.00,8744799021.75,111429318.08,12766.00,0.14,0.00,360.00,7.12,6294.62,707408283.05,3258515.93,32.37,2.35,66.27,95996.00,49174.00,28843549.00,44771.00,32641.00,1409374.73,191848.00,138704496.00
12/10/13,936.98,12105225.00,11342353720.50,73506480.65,12830.00,0.18,0.00,291.00,6.60,9076.03,908350862.44,4726127.12,19.98,2.93,69.63,128388.00,67874.00,28968712.00,60322.00,39466.00,883234.45,171943.00,161107070.00
12/12/13,845.75,12113325.00,10244844618.80,46342028.58,12891.00,0.17,0.00,363.00,7.42,7495.62,908350862.44,3521703.00,14.90,3.82,59.01,113825.00,59677.00,29096770.00,52110.00,35182.00,800870.20,109029.00,92211510.00
12/14/13,864.70,12122475.00,10482304132.50,33285428.49,12954.00,0.17,0.00,318.00,6.48,9030.87,908350862.44,4334741.10,13.22,4.37,77.60,113263.00,55858.00,29212455.00,50023.00,30896.00,685149.22,114780.00,99250160.00
12/16/13,709.00,12131750.00,8601410750.00,172881355.65,13017.00,0.17,0.00,362.00,6.48,8714.79,908350862.44,3430851.00,14.01,2.87,54.38,137337.00,63090.00,29327430.00,55917.00,36861.00,1464660.95,168729.00,119628591.00
12/18/13,576.16,12141925.00,6995691508.00,184814048.65,13094.00,0.19,0.00,327.00,6.60,9482.42,908350862.44,3035210.88,18.51,1.54,37.17,153222.00,81656.00,29480674.00,72219.00,41497.00,2028260.31,342950.00,197594224.00
12/20/13,660.00,12152375.00,8020567500.00,69400154.80,13159.00,0.16,0.00,331.00,6.15,9121.18,908350862.44,3343560.00,16.25,2.52,48.13,125004.00,69475.00,29618963.00,59721.00,36704.00,1090953.04,200951.00,132627443.00
12/22/13,637.00,12160600.00,7746302200.00,30054134.71,13215.00,0.15,0.00,315.00,7.87,9744.87,1180923195.26,2650557.00,11.14,2.70,51.42,98559.00,51543.00,29729646.00,42186.00,28150.00,754702.35,154155.00,98196637.00
12/24/13,647.27,12168725.00,7876450630.75,22353701.87,13271.00,0.18,0.00,326.00,8.05,9744.87,1180923195.26,2693937.74,12.65,3.24,47.37,135360.00,56872.00,29838551.00,48392.00,28594.00,752936.87,128526.00,83190871.00
12/26/13,734.42,12177500.00,8943399550.00,63734583.80,13328.00,0.16,0.00,309.00,6.62,10508.02,1180923195.26,3294608.12,11.78,4.91,67.83,97504.00,48575.00,29944203.00,41892.00,28105.00,553891.02,91341.00,67082728.00
12/28/13,701.61,12185975.00,8549801919.75,27348743.34,13381.00,0.15,0.00,331.00,7.88,9627.46,1180923195.26,2884318.71,11.80,4.93,60.37,95474.00,47777.00,30047150.00,40315.00,27995.00,714279.89,83322.00,58459390.00
12/30/13,739.10,12194575.00,9013010382.50,19779866.20,13440.00,0.18,0.00,364.00,7.00,11388.58,1180923195.26,3594982.40,14.91,4.04,63.63,130692.00,56501.00,30152682.00,47795.00,30637.00,811163.13,120346.00,88947409.00
1/1/14,746.90,12203800.00,9115018220.00,14908245.31,13488.00,0.10,0.00,381.00,6.47,11740.80,1180923195.26,3741222.10,9.18,6.62,90.20,83356.00,41476.00,30246540.00,33625.00,23125.00,525007.90,75623.00,56483139.00
1/3/14,806.21,12211525.00,9845053570.25,29592240.05,13545.00,0.20,0.00,319.00,8.95,11493.63,1418481395.26,3296592.69,14.56,2.20,51.65,125864.00,63821.00,30358785.00,56617.00,34163.00,963612.88,185987.00,149944252.00
1/5/14,896.00,12219725.00,10948873600.00,94662992.12,13602.00,0.17,0.00,280.00,7.07,12692.36,1418481395.26,4043648.00,13.24,3.02,72.52,106688.00,55761.00,30468524.00,48192.00,31785.00,847976.26,149306.00,133777808.00
1/7/14,867.38,12228825.00,10607038228.50,110115151.41,13671.00,0.17,0.00,259.00,6.72,13185.95,1418481395.26,4068012.20,15.37,4.03,65.48,121152.00,62126.00,30598247.00,55344.00,35368.00,866610.19,116437.00,100994810.00
1/9/14,809.17,12238275.00,9902844981.75,52410464.41,13730.00,0.16,0.00,360.00,7.43,12762.87,1418481395.26,3671204.29,12.95,5.64,62.90,114730.00,58365.00,30719496.00,50774.00,32830.00,594481.55,80418.00,65072095.00
1/11/14,891.85,12248500.00,10923824725.00,34383903.02,13787.00,0.14,0.00,287.00,5.72,14596.21,1418481395.26,4626025.95,12.47,5.37,81.93,110670.00,56464.00,30832706.00,48970.00,32296.00,438326.07,96570.00,86126142.00
1/13/14,807.83,12258325.00,9902642684.75,45750690.07,13840.00,0.14,0.00,326.00,6.12,18058.65,1789546951.05,4109431.21,12.28,5.60,75.05,110334.00,54756.00,30936770.00,47711.00,31904.00,506489.70,90764.00,73322235.00
1/15/14,847.70,12266450.00,10398269665.00,28146119.98,13897.00,0.18,0.00,321.00,7.43,15211.97,1789546951.05,3640023.80,19.49,3.28,60.27,115087.00,60392.00,31052741.00,51934.00,33520.00,717169.65,130720.00,110811182.00
1/17/14,793.00,12275275.00,9734293075.00,38944885.76,13954.00,0.20,0.00,349.00,8.48,13610.71,1789546951.05,3044327.00,14.94,4.39,52.13,113632.00,58397.00,31168730.00,49365.00,34670.00,464566.52,87372.00,69286154.00
1/19/14,833.00,12283950.00,10232530350.00,24316858.69,14004.00,0.14,0.00,346.00,6.70,16368.43,1789546951.05,3841796.00,12.07,7.61,78.05,94782.00,49224.00,31271244.00,41985.00,28995.00,509881.87,60637.00,50510418.00
1/21/14,822.56,12292825.00,10111586132.00,18566620.02,14072.00,0.21,0.00,322.00,7.25,15300.92,1789546951.05,3550168.96,16.51,3.13,49.64,136930.00,71521.00,31401584.00,60309.00,36985.00,615535.64,137918.00,113445881.00
1/23/14,813.02,12302025.00,10001792365.50,15575698.23,14137.00,0.18,0.00,395.00,8.93,15834.68,1789546951.05,3630947.32,16.04,4.95,57.16,127975.00,63527.00,31531469.00,55005.00,34265.00,550964.54,90158.00,73300289.00
1/25/14,806.00,12310800.00,9922504800.00,24914520.39,14197.00,0.18,0.00,380.00,9.45,16903.80,2193847870.17,3132922.00,12.39,4.90,56.58,108098.00,55371.00,31654733.00,47710.00,31523.00,534461.29,79323.00,63934534.00
1/27/14,777.00,12318825.00,9571727025.00,49146212.02,14254.00,0.19,0.00,288.00,8.80,17558.14,2193847870.17,3136749.00,12.92,3.51,51.64,145032.00,60746.00,31767109.00,54329.00,37100.00,789929.91,115128.00,89454816.00
1/29/14,803.60,12326925.00,9905916930.00,17741130.59,14316.00,0.19,0.00,303.00,8.15,17230.97,2193847870.17,3184666.80,13.74,5.75,51.54,124466.00,61786.00,31894582.00,56810.00,38111.00,482434.93,68971.00,55425036.00
1/31/14,802.50,12335525.00,9899258812.50,17065995.93,14377.00,0.17,0.00,397.00,7.38,20066.45,2193847870.17,3702735.00,14.05,7.09,59.72,132531.00,61999.00,32017500.00,56192.00,35649.00,455912.57,65104.00,52245602.00
2/2/14,819.57,12344900.00,10117509693.00,11282778.06,14434.00,0.16,0.00,435.00,7.02,19412.10,2193847870.17,3654462.63,9.97,7.81,72.51,112877.00,50400.00,32124740.00,44915.00,29402.00,455281.81,57119.00,46812767.00
2/4/14,809.05,12353975.00,9994983473.75,16606614.55,14502.00,0.21,0.00,392.00,8.42,18430.59,2193847870.17,3428753.90,13.62,4.07,52.10,140332.00,65812.00,32249453.00,59321.00,38326.00,678275.46,104042.00,84175036.00
2/6/14,778.00,12362425.00,9617966650.00,49922126.96,14577.00,0.23,0.00,376.00,7.55,21761.89,2621404453.06,3259042.00,14.97,1.98,46.74,142991.00,69721.00,32387126.00,63678.00,39046.00,853640.95,211531.00,164571017.00
2/8/14,707.00,12370925.00,8746243975.00,37227071.50,14650.00,0.20,0.00,371.00,8.35,22804.38,2621404453.06,3101609.00,12.34,5.92,48.41,131014.00,64069.00,32523065.00,57867.00,33335.00,602439.98,74123.00,52404670.00
2/10/14,665.00,12378525.00,8231719125.00,112487352.09,14712.00,0.22,0.00,356.00,8.17,19937.54,2621404453.06,2552270.00,13.31,3.18,37.74,155591.00,67622.00,32649971.00,61132.00,40595.00,640746.23,120714.00,80274582.00
2/12/14,667.01,12386875.00,8262169493.75,25382420.94,14784.00,0.26,0.00,344.00,7.37,21761.89,2621404453.06,2794771.90,15.95,4.16,44.50,121999.00,62805.00,32775648.00,56760.00,36459.00,655177.75,100662.00,67142256.00
2/14/14,672.10,12396150.00,8331452415.00,102323406.37,14866.00,0.23,0.00,347.00,6.63,24889.35,2621404453.06,3220703.20,17.16,3.33,42.01,148377.00,76660.00,32919196.00,67449.00,41340.00,788230.07,143739.00,96607239.00
2/16/14,623.50,12405475.00,7734813662.50,40090511.68,14929.00,0.15,0.00,437.00,6.55,25149.97,2621404453.06,3015246.00,11.13,4.90,53.10,110198.00,56785.00,33040088.00,48370.00,33958.00,535099.12,98731.00,61558705.00
2/18/14,626.77,12413800.00,7780597426.00,20002597.32,14997.00,0.24,0.00,322.00,8.40,25980.51,3129573174.52,2631807.23,24.33,3.57,38.51,163002.00,68333.00,33165540.00,56375.00,38437.00,505763.65,117629.00,73726238.00
2/20/14,582.70,12422850.00,7238794695.00,47431767.35,15075.00,0.24,0.00,494.00,8.42,26602.80,3129573174.52,2499200.30,14.92,4.34,34.87,159962.00,71666.00,33303557.00,63613.00,42878.00,494954.94,98806.00,57574083.00
2/22/14,603.98,12431150.00,7508165977.00,31121949.39,15148.00,0.20,0.00,392.00,8.22,25513.80,3129573174.52,2483565.76,12.57,5.08,41.61,132542.00,59691.00,33436761.00,53496.00,37015.00,376956.44,81003.00,48924427.00
2/24/14,545.00,12440250.00,6779936250.00,58264532.44,15222.00,0.22,0.00,428.00,7.40,28314.09,3129573174.52,2486835.00,13.98,2.74,36.31,167219.00,68496.00,33563889.00,62090.00,39864.00,753715.24,166367.00,90670244.00
2/26/14,585.38,12449025.00,7287410254.50,64629249.34,15313.00,0.23,0.00,511.00,7.92,28158.52,3129573174.52,2657039.82,14.84,3.40,37.15,166920.00,71527.00,33719420.00,66512.00,42452.00,686983.72,133335.00,78051369.00
2/28/14,577.97,12458275.00,7200509201.75,28156595.97,15391.00,0.21,0.00,460.00,6.98,35659.96,3815723798.81,2725128.55,15.29,3.79,38.03,145830.00,71658.00,33862525.00,64477.00,40105.00,601985.12,124315.00,71850164.00
3/2/14,559.88,12465700.00,6979296116.00,7884277.61,15466.00,0.23,0.00,416.00,7.97,28262.42,3815723798.81,2091711.68,11.10,5.27,35.41,139563.00,59067.00,33984936.00,51306.00,38967.00,539949.01,70872.00,39679925.00
3/4/14,677.61,12472725.00,8451643187.25,55389505.67,15562.00,0.38,0.00,373.00,10.85,26365.61,3815723798.81,2366891.73,18.23,1.81,27.55,201394.00,85916.00,34143437.00,80405.00,51978.00,1100369.10,192716.00,130586369.00
3/6/14,657.02,12480800.00,8200135216.00,16132757.91,15650.00,0.26,0.00,452.00,7.93,30728.27,3815723798.81,2670129.28,14.88,3.30,37.28,171560.00,71619.00,34289234.00,64869.00,43158.00,672160.81,123182.00,80932841.00
3/8/14,609.00,12489350.00,7606014150.00,18734479.64,15728.00,0.22,0.00,445.00,6.22,33194.12,3815723798.81,2671683.00,12.98,0.94,37.62,154394.00,71019.00,34429812.00,64748.00,39639.00,1754719.96,464854.00,283095945.00
3/10/14,621.99,12497575.00,7773366674.25,20539098.40,15802.00,0.24,0.00,376.00,8.23,31297.31,3815723798.81,2574416.61,14.43,0.77,38.55,164890.00,66786.00,34557887.00,62205.00,41549.00,1634554.23,539181.00,335365185.00
3/12/14,642.10,12505975.00,8030086547.50,18735045.40,15887.00,0.26,0.00,364.00,11.27,31866.35,3815723798.81,2707735.70,17.28,1.41,35.62,165460.00,76019.00,34709992.00,70451.00,46297.00,1002730.27,298993.00,191983433.00
3/14/14,636.47,12513675.00,7964578727.25,11909221.25,15968.00,0.28,0.00,434.00,12.43,29367.85,4250217919.87,2220643.83,14.01,1.58,32.31,139218.00,68735.00,34854083.00,64302.00,41537.00,689820.96,221202.00,140788486.00
3/16/14,634.94,12522000.00,7950718680.00,5281163.75,16031.00,0.18,0.00,408.00,14.87,33382.16,4250217919.87,2514362.40,10.39,6.74,42.81,121995.00,58730.00,34978711.00,53512.00,36196.00,462623.86,58714.00,37279671.00
3/18/14,627.00,12530075.00,7856357025.00,19340668.43,16090.00,0.19,1.00,277.00,8.02,30635.52,4250217919.87,2279145.00,10.61,4.11,39.38,140518.00,57881.00,35101529.00,54012.00,32055.00,2075230.61,88422.00,55440433.00
3/20/14,590.00,12538125.00,7397493750.00,16682165.84,16159.00,0.23,0.00,480.00,7.92,35283.67,4250217919.87,2470920.00,13.68,3.02,34.26,141026.00,72117.00,35241065.00,65858.00,44989.00,775632.17,138891.00,81945774.00
3/22/14,557.00,12547050.00,6988706850.00,14058610.53,16244.00,0.24,0.00,424.00,6.80,37185.19,4250217919.87,2458598.00,14.60,5.90,35.56,137388.00,69139.00,35384185.00,59005.00,37639.00,458635.54,74819.00,41674092.00
3/24/14,572.00,12557150.00,7182689800.00,17030460.96,16312.00,0.19,2.00,321.00,6.65,42044.62,4250217919.87,2852564.00,12.37,6.20,42.33,155589.00,67382.00,35508389.00,57982.00,36314.00,638123.38,80468.00,46027817.00
3/26/14,585.70,12564875.00,7359247287.50,13081304.03,16389.00,0.25,1.00,375.00,8.27,39325.00,5006860589.21,2322300.50,15.58,4.94,33.22,146464.00,69897.00,35650770.00,61430.00,39482.00,501214.93,80189.00,46966514.00
3/28/14,503.00,12573625.00,6324533375.00,46086772.16,16470.00,0.22,1.00,360.00,7.13,45547.31,5006860589.21,2307261.00,12.77,2.69,33.36,163425.00,69155.00,35790865.00,62230.00,38152.00,806230.25,170629.00,85826500.00
3/30/14,449.02,12581625.00,5649401257.50,38016411.82,16532.00,0.22,4.00,326.00,7.70,37084.97,5006860589.21,1677089.70,10.75,3.88,30.31,150155.00,55333.00,35901147.00,48087.00,32908.00,551880.31,96345.00,43260859.00
4/1/14,479.51,12590300.00,6037174753.00,30189108.95,16604.00,0.21,0.00,334.00,7.23,44551.74,5006860589.21,2151561.37,12.55,3.64,33.26,157020.00,64692.00,36028935.00,58640.00,37268.00,703152.60,123138.00,59045962.00
4/3/14,446.31,12600125.00,5623561788.75,32532433.45,16678.00,0.18,0.00,449.00,5.83,51769.62,5006860589.21,2326614.03,13.42,3.43,34.57,137224.00,67292.00,36162983.00,61093.00,38862.00,842061.80,151898.00,67793531.00
4/5/14,451.84,12609625.00,5697532960.00,10058715.77,16749.00,0.20,2.00,394.00,6.33,54454.17,6119726089.13,2027406.08,12.16,3.84,34.01,135497.00,59610.00,36288171.00,52538.00,34673.00,753433.73,116985.00,52858403.00
4/7/14,447.74,12616825.00,5649057225.50,13092815.49,16813.00,0.24,0.00,324.00,9.10,44415.13,6119726089.13,1640071.62,13.91,4.46,26.36,134360.00,62222.00,36397849.00,51594.00,34974.00,445138.85,82134.00,36774851.00
4/9/14,443.10,12624350.00,5593849485.00,10450373.91,16892.00,0.26,2.00,353.00,8.22,44110.92,6119726089.13,1611997.80,13.28,4.11,25.08,144875.00,64278.00,36532228.00,55882.00,38281.00,485103.88,88481.00,39205732.00
4/11/14,427.99,12632450.00,5406562275.50,52943745.97,16971.00,0.26,2.00,459.00,9.02,45327.77,6119726089.13,1600254.61,14.57,1.84,23.93,146801.00,66874.00,36668176.00,59225.00,38783.00,827736.82,202939.00,86855660.00
4/13/14,405.00,12641425.00,5119777125.00,19755964.93,17029.00,0.14,3.00,362.00,7.00,60538.43,6119726089.13,2018520.00,9.31,9.66,40.84,150009.00,49420.00,36769503.00,41146.00,28166.00,377624.97,51603.00,20899083.00
4/15/14,489.91,12650850.00,6197777923.50,39716663.12,17111.00,0.23,2.00,290.00,6.43,59321.58,6119726089.13,2396149.81,16.40,3.97,32.00,166401.00,74882.00,36908716.00,65835.00,40395.00,680667.75,123184.00,60349096.00
4/17/14,495.00,12658925.00,6266167875.00,29256897.63,17194.00,0.23,2.00,475.00,7.00,60364.11,6978842649.59,2160675.00,15.28,3.27,32.15,141012.00,67212.00,37044330.00,60301.00,37575.00,815861.18,133415.00,66040408.00
4/19/14,499.90,12666900.00,6332183310.00,15006702.56,17258.00,0.20,3.00,460.00,8.13,56547.98,6978842649.59,2043591.20,13.31,7.26,36.05,127435.00,56685.00,37157615.00,50045.00,31530.00,581524.68,56344.00,28166242.00
4/21/14,496.50,12675575.00,6293422987.50,11809736.66,17321.00,0.19,1.00,328.00,7.15,61404.87,6978842649.59,2202474.00,11.61,3.23,38.00,124225.00,57961.00,37264970.00,53398.00,29691.00,704751.17,137488.00,68262812.00
4/23/14,487.30,12683800.00,6180815740.00,7615953.31,17400.00,0.23,1.00,378.00,7.60,60711.03,6978842649.59,2138759.70,14.28,3.70,29.64,134126.00,72147.00,37410409.00,67166.00,38085.00,722510.51,118704.00,57844227.00
4/25/14,459.15,12691575.00,5827336661.25,38579703.62,17482.00,0.27,0.00,437.00,8.00,56894.90,6978842649.59,1888943.10,14.40,3.30,24.21,157853.00,78038.00,37556106.00,71984.00,42541.00,550861.73,124699.00,57255580.00
4/27/14,440.10,12700200.00,5589358020.00,8216763.22,17546.00,0.19,1.00,355.00,8.20,57935.67,6978842649.59,1842258.60,11.28,6.79,36.56,147987.00,50392.00,37664935.00,45405.00,31781.00,278902.37,61661.00,27137031.00
4/29/14,447.70,12708300.00,5689505910.00,13408409.90,17618.00,0.24,1.00,337.00,8.17,54813.38,6978842649.59,1773787.40,12.17,4.11,27.63,145888.00,64207.00,37792028.00,58686.00,35609.00,566494.92,96387.00,43152464.00
5/1/14,460.01,12716150.00,5849556161.50,10804490.97,17690.00,0.21,0.00,412.00,7.65,66817.89,8000872135.97,1937562.12,12.02,5.58,31.81,134499.00,60910.00,37916885.00,56146.00,36787.00,471807.90,75492.00,34726960.00
5/3/14,434.50,12724000.00,5528578000.00,8855097.30,17753.00,0.21,1.00,438.00,8.22,57272.47,8000872135.97,1568979.50,11.01,5.08,27.96,103028.00,56112.00,38033398.00,48488.00,32694.00,658967.99,71025.00,30860338.00
5/5/14,427.83,12730925.00,5446671642.75,8503701.12,17817.00,0.28,1.00,337.00,8.37,49715.69,8000872135.97,1342102.71,12.37,4.97,21.16,113712.00,63433.00,38148082.00,55470.00,34576.00,575576.64,63124.00,27006284.00
5/7/14,446.65,12739650.00,5690164672.50,14317047.98,17897.00,0.24,3.00,446.00,7.98,64829.26,8000872135.97,1825905.20,13.38,3.79,25.93,137586.00,70424.00,38295242.00,64083.00,37231.00,799617.09,107866.00,48178380.00
5/9/14,452.02,12747700.00,5762215354.00,,17972.00,0.23,0.00,466.00,7.60,66022.43,8000872135.97,1882663.30,15.87,5.19,27.81,140925.00,67693.00,38431328.00,61323.00,37223.00,1352519.58,80315.00,36304065.00
5/11/14,435.00,12756275.00,5548979625.00,,18034.00,0.19,1.00,378.00,7.85,66022.43,8000872135.97,1809165.00,9.32,8.49,35.02,143525.00,51666.00,38542789.00,48439.00,30529.00,481606.52,48972.00,21302695.00
5/13/14,438.95,12764450.00,5602955327.50,,18112.00,0.23,3.00,328.00,7.00,74817.97,8853416309.13,1871243.85,13.05,5.08,26.48,125036.00,70672.00,38683525.00,63900.00,38581.00,708546.00,83942.00,36846458.00
5/15/14,448.99,12772350.00,5734657426.50,,18192.00,0.25,1.00,388.00,7.50,73057.55,8853416309.13,1868696.38,12.76,4.07,25.68,151809.00,72761.00,38826317.00,68081.00,38146.00,790157.09,102236.00,45902853.00
5/17/14,449.08,12781475.00,5739904793.00,,18264.00,0.19,1.00,425.00,7.10,80539.35,8853416309.13,2058582.72,9.79,10.42,37.04,115383.00,55577.00,38950787.00,50924.00,34457.00,484797.37,44004.00,19761483.00
5/19/14,446.42,12789750.00,5709600195.00,,18334.00,0.22,0.00,346.00,6.53,77898.71,8853416309.13,1979872.70,10.72,6.30,32.80,127935.00,60368.00,39061816.00,55903.00,35816.00,478218.72,70443.00,31446950.00
5/21/14,494.87,12798675.00,6333680297.25,,18419.00,0.25,0.00,389.00,6.53,78338.82,8853416309.13,2208604.81,13.28,4.19,31.05,145579.00,71120.00,39202488.00,65595.00,41006.00,880729.11,106597.00,52751556.00
5/23/14,527.47,12806800.00,6755202796.00,,18501.00,0.27,0.00,408.00,6.93,69536.70,8853416309.13,2089836.14,12.99,3.22,28.02,155129.00,74593.00,39348107.00,66578.00,42549.00,1246459.49,123218.00,64993979.00
5/25/14,575.00,12814775.00,7368495625.00,,18566.00,0.22,1.00,410.00,8.47,78483.26,10455720138.50,2175800.00,9.57,3.44,40.35,159903.00,53928.00,39460181.00,50254.00,34062.00,808996.97,109973.00,63234339.00
5/27/14,581.87,12822225.00,7460868060.75,,18643.00,0.30,1.00,295.00,8.27,67048.61,10455720138.50,1883513.19,12.33,2.79,28.10,145771.00,67040.00,39593016.00,60714.00,39976.00,889789.71,116143.00,67580046.00
5/29/14,568.00,12829925.00,7287397400.00,,18723.00,0.29,0.00,371.00,7.83,68088.12,10455720138.50,1867016.00,12.39,4.11,28.32,143379.00,65930.00,39731323.00,58932.00,38910.00,700606.52,79932.00,45401397.00
5/31/14,620.45,12837800.00,7965213010.00,,18793.00,0.21,0.00,459.00,7.50,79003.01,10455720138.50,2363294.05,9.94,4.29,42.84,123216.00,55166.00,39853424.00,50349.00,36391.00,602173.78,88724.00,55048506.00
6/2/14,631.49,12846750.00,8112594157.50,,18863.00,0.20,0.00,347.00,6.87,93036.44,10455720138.50,2832232.65,10.92,5.12,46.29,140278.00,61179.00,39967579.00,56625.00,38612.00,711248.76,87513.00,55263584.00
6/4/14,644.66,12856025.00,8287765076.50,,18943.00,0.21,0.00,411.00,6.43,95115.47,10455720138.50,2957055.42,12.27,4.47,44.51,154092.00,66435.00,40103925.00,62282.00,38837.00,924375.50,102635.00,66164960.00
6/6/14,655.75,12863350.00,8435141762.50,,19021.00,0.26,2.00,421.00,7.42,86494.36,11756551916.90,2433488.25,11.32,3.64,37.52,150478.00,64859.00,40235479.00,59197.00,37767.00,1178339.32,102011.00,66893782.00
6/8/14,652.00,12870925.00,8391843100.00,,19080.00,0.20,2.00,387.00,7.37,87663.20,11756551916.90,2450216.00,8.71,8.16,51.33,153084.00,47730.00,40336425.00,43445.00,29639.00,815990.03,46036.00,30015285.00
6/10/14,649.89,12878750.00,8369770837.50,,19154.00,0.23,2.00,289.00,6.75,103442.58,11756551916.90,2883561.93,12.19,2.57,44.05,150796.00,65460.00,40457902.00,59436.00,36076.00,614894.55,172653.00,112205327.00
6/12/14,617.00,12886275.00,7950831675.00,,19227.00,0.24,3.00,377.00,7.72,90585.31,11756551916.90,2398279.00,12.15,2.65,38.94,140825.00,61583.00,40581096.00,58229.00,38691.00,686936.35,146414.00,90337283.00
6/14/14,557.92,12894875.00,7194308660.00,,19299.00,0.19,1.00,412.00,6.97,102858.16,11756551916.90,2459869.28,9.95,6.31,41.72,136421.00,58961.00,40705148.00,51974.00,31217.00,472211.46,69826.00,38957451.00
6/16/14,595.00,12904600.00,7678237000.00,,19369.00,0.19,2.00,274.00,5.80,118637.54,11756551916.90,3026170.00,11.13,6.09,46.31,144825.00,65347.00,40824277.00,55333.00,35610.00,723679.88,83548.00,49711134.00
6/18/14,604.60,12913300.00,7807381180.00,,19445.00,0.23,2.00,358.00,6.50,113768.84,13462580114.50,2576805.20,12.23,5.02,38.46,153204.00,66992.00,40958539.00,62754.00,39156.00,573046.44,84951.00,51361498.00
6/20/14,593.33,12921700.00,7666832261.00,,19517.00,0.20,0.00,342.00,5.72,123807.27,13462580114.50,2750677.88,11.25,6.69,45.93,142279.00,59884.00,41080743.00,55889.00,35085.00,609970.36,69300.00,41117791.00
6/22/14,596.08,12931250.00,7708059500.00,,19580.00,0.17,1.00,335.00,5.90,129161.10,13462580114.50,2881450.72,9.43,9.68,57.14,166479.00,50429.00,41183003.00,45909.00,31867.00,520673.99,49948.00,29773254.00
6/24/14,585.54,12940150.00,7576975431.00,,19650.00,0.19,4.00,300.00,6.02,132507.24,13462580114.50,2904863.94,11.64,2.22,44.85,149893.00,64766.00,41304417.00,59866.00,37809.00,974332.68,222986.00,130567463.00
6/26/14,569.00,12949075.00,7368023675.00,,19724.00,0.21,0.00,514.00,6.22,114438.07,13462580114.50,2438734.00,11.38,3.81,39.11,141973.00,62354.00,41430531.00,57187.00,36246.00,523609.74,112624.00,64083057.00
6/28/14,597.08,12958425.00,7737216399.00,,19792.00,0.18,0.00,475.00,5.58,125145.73,13462580114.50,2796722.72,9.88,7.28,49.17,123855.00,56883.00,41550135.00,52183.00,33681.00,386544.91,64313.00,38399762.00
6/30/14,620.00,12965900.00,8038858000.00,,19861.00,0.30,0.00,319.00,9.30,104506.28,16818461371.20,1943700.00,10.91,3.64,31.35,136152.00,62009.00,41664395.00,57408.00,38412.00,586067.11,86128.00,53399280.00
7/2/14,654.00,12972825.00,8484227550.00,,19946.00,0.29,1.00,431.00,8.27,116210.98,16818461371.20,2281152.00,13.73,3.24,33.68,152310.00,67724.00,41803173.00,62842.00,40318.00,953854.07,107612.00,70378228.00
7/4/14,635.49,12980150.00,8248755523.50,,20017.00,0.22,0.00,444.00,7.37,133768.04,16818461371.20,2548314.90,10.59,4.85,41.17,128352.00,61901.00,41928346.00,57102.00,37788.00,425600.32,82713.00,52563526.00
7/6/14,634.49,12987675.00,8240549910.75,,20077.00,0.22,1.00,399.00,7.85,124571.49,16818461371.20,2369185.66,9.25,8.39,44.40,163209.00,53366.00,42030227.00,47739.00,32001.00,392600.46,44509.00,28240285.00
7/8/14,623.70,12995200.00,8105106240.00,,20154.00,0.27,4.00,344.00,7.10,135440.14,16818461371.20,2533469.40,12.22,4.37,36.17,192201.00,70042.00,42160255.00,65142.00,40479.00,400562.57,92941.00,57967072.00
7/10/14,619.78,13003025.00,8059014834.50,,20235.00,0.24,1.00,503.00,7.82,128751.74,16818461371.20,2392970.58,11.23,5.18,37.31,149129.00,64146.00,42295146.00,58507.00,37325.00,509362.75,74534.00,46194573.00
7/12/14,631.98,13010900.00,8222628582.00,,20303.00,0.19,1.00,401.00,6.28,137948.29,16818461371.20,2612605.32,9.02,7.71,48.22,145144.00,54181.00,42409276.00,51347.00,33421.00,457155.41,53650.00,33905603.00
7/14/14,622.80,13018375.00,8107843950.00,,20370.00,0.24,0.00,340.00,6.97,124959.98,17336316978.50,2264500.80,11.35,5.69,37.82,133673.00,59877.00,42522276.00,53369.00,34054.00,448907.65,63863.00,39773995.00
