Date,Open,High,Low,Close,Volume,Market Cap
1/8/17,0.217584,0.225252,0.206544,0.213541,18438.00,21758400.00
1/7/17,0.212612,0.226794,0.193454,0.21758,42203.00,21261200.00
1/6/17,0.233647,0.25229,0.185458,0.209126,62838.00,23364700.00
1/5/17,0.241558,0.267572,0.202394,0.233087,28182.00,24155800.00
1/4/17,0.239891,0.258459,0.227535,0.241312,75184.00,23989100.00
1/3/17,0.232669,0.247829,0.219481,0.23993,28997.00,23266900.00
1/2/17,0.221429,0.240444,0.213599,0.232679,37158.00,22142900.00
1/1/17,0.250866,0.252416,0.216586,0.221322,35423.00,25086600.00
12/31/16,0.229221,0.255988,0.225286,0.250915,48047.00,22922100.00
12/30/16,0.209097,0.234272,0.198459,0.229198,26185.00,20909700.00
12/29/16,0.184368,0.213055,0.183166,0.209107,49410.00,18436800.00
12/28/16,0.187757,0.201053,0.172862,0.184335,52386.00,18775700.00
12/27/16,0.203464,0.204119,0.183441,0.18765,54308.00,20346400.00
12/26/16,0.206292,0.20965,0.190706,0.203346,29712.00,20629200.00
12/25/16,0.185444,0.209727,0.185142,0.203149,26826.00,18544400.00
12/24/16,0.195754,0.201315,0.184017,0.185382,32473.00,19575400.00
12/23/16,0.192078,0.204874,0.189696,0.195658,45692.00,19207800.00
12/22/16,0.194848,0.202327,0.170037,0.192144,73752.00,19484800.00
12/21/16,0.212543,0.212543,0.166089,0.194936,136469.00,21254300.00
12/20/16,0.217354,0.223238,0.202694,0.215132,70993.00,21735400.00
12/19/16,0.228585,0.232416,0.216721,0.217514,39801.00,22858500.00
12/18/16,0.239889,0.247294,0.217304,0.228503,21916.00,23988900.00
12/17/16,0.244466,0.245191,0.229827,0.239883,18214.00,24446600.00
12/16/16,0.221172,0.25122,0.221172,0.244364,31752.00,22117200.00
12/15/16,0.221062,0.227735,0.217328,0.221215,15290.00,22106200.00
12/14/16,0.233616,0.233767,0.21785,0.220986,25330.00,23361600.00
12/13/16,0.228833,0.234383,0.222732,0.233896,18928.00,22883300.00
12/12/16,0.228827,0.237223,0.222623,0.228836,40733.00,22882700.00
12/11/16,0.232955,0.235504,0.222893,0.228768,20208.00,23295500.00
12/10/16,0.23501,0.239101,0.230247,0.232927,9008.00,23501000.00
12/9/16,0.236414,0.239383,0.231298,0.23304,18126.00,23641400.00
12/8/16,0.244352,0.245671,0.232196,0.23646,23638.00,24435200.00
12/7/16,0.232522,0.245706,0.225969,0.244357,26844.00,23252200.00
12/6/16,0.231252,0.235889,0.219457,0.232497,38582.00,23125200.00
