Date,Open,High,Low,Close,Volume,Market Cap
9/24/16,0.035533,0.040052,0.034995,0.038854,44925.00,3485190.00
9/23/16,0.03446,0.037279,0.034141,0.035526,23416.00,3379980.00
9/22/16,0.034965,0.035763,0.034068,0.034466,7081.00,3429410.00
9/21/16,0.036143,0.03652,0.03414,0.034957,26079.00,3544910.00
9/20/16,0.034051,0.038303,0.034051,0.036401,48812.00,3339720.00
9/19/16,0.037056,0.037067,0.034049,0.03405,29679.00,3634360.00
9/18/16,0.033564,0.037033,0.033278,0.036501,39581.00,3291830.00
9/17/16,0.034539,0.034655,0.030457,0.033547,59863.00,3387440.00
9/16/16,0.038858,0.038858,0.033921,0.034574,57652.00,3810940.00
9/15/16,0.036818,0.040551,0.035347,0.038852,96254.00,3610900.00
9/14/16,0.036929,0.038508,0.034827,0.037704,73879.00,3621680.00
9/13/16,0.034792,0.038141,0.03237,0.036959,78787.00,3412010.00
9/12/16,0.037712,0.038903,0.032017,0.034792,138431.00,3698340.00
9/11/16,0.049149,0.049802,0.036248,0.037784,278851.00,4819890.00
9/10/16,0.030536,0.047915,0.029899,0.047915,210228.00,2994550.00
9/9/16,0.026056,0.031067,0.025896,0.030533,41130.00,2555210.00
9/8/16,0.027652,0.028287,0.025115,0.026794,24368.00,2711680.00
9/7/16,0.024582,0.028025,0.024499,0.027648,45575.00,2410550.00
9/6/16,0.02238,0.025614,0.021904,0.024576,33508.00,2194620.00
9/5/16,0.022131,0.023627,0.021879,0.022383,11453.00,2170140.00
9/4/16,0.023531,0.024157,0.021402,0.022118,26275.00,2307380.00
9/3/16,0.023228,0.023769,0.021618,0.023516,32279.00,2277710.00
9/2/16,0.022095,0.0248,0.021984,0.023228,21842.00,2166520.00
9/1/16,0.021289,0.022687,0.020624,0.02209,16398.00,2087530.00
8/31/16,0.020245,0.022638,0.020113,0.021287,24222.00,1985060.00
8/30/16,0.021179,0.021537,0.020227,0.020241,13575.00,2076630.00
8/29/16,0.021109,0.023414,0.020138,0.021121,37867.00,2069720.00
8/28/16,0.02338,0.025276,0.020146,0.021103,52311.00,2292440.00
8/27/16,0.022749,0.027015,0.021072,0.023835,78507.00,2230530.00
8/26/16,0.018488,0.02432,0.018065,0.021864,50463.00,1812710.00
8/25/16,0.02095,0.021053,0.016875,0.018488,35593.00,2054090.00
8/24/16,0.022228,0.022234,0.020301,0.02095,26100.00,2179290.00
8/23/16,0.021985,0.023075,0.019797,0.022228,117115.00,2155460.00
8/22/16,0.020654,0.023463,0.020379,0.021984,40105.00,2024960.00
