btc_market_price(t-1);btc_market_price(t-2);btc_market_price(t-3);btc_market_price(t-4);btc_market_price(t-5);btc_market_price(t-6);btc_market_price(t-7);btc_market_price(t-8);btc_market_price(t-9);btc_market_price(t-10);btc_hash_rate(t-1);btc_hash_rate(t-2);btc_hash_rate(t-3);btc_hash_rate(t-4);btc_hash_rate(t-5);btc_hash_rate(t-6);btc_hash_rate(t-7);btc_hash_rate(t-8);btc_hash_rate(t-9);btc_hash_rate(t-10);btc_hash_rate(t-11);btc_hash_rate(t-12);btc_hash_rate(t-13);btc_hash_rate(t-14);btc_hash_rate(t-15);btc_hash_rate(t-16);btc_hash_rate(t-17);btc_hash_rate(t-18);btc_hash_rate(t-19);btc_hash_rate(t-20);btc_miners_revenue(t-1);btc_miners_revenue(t-2);btc_miners_revenue(t-3);btc_miners_revenue(t-4);btc_miners_revenue(t-5);btc_miners_revenue(t-6);btc_miners_revenue(t-7);btc_miners_revenue(t-8);btc_miners_revenue(t-9);btc_miners_revenue(t-10);btc_estimated_transaction_volume_usd(t-1);btc_estimated_transaction_volume_usd(t-2);btc_estimated_transaction_volume_usd(t-3);btc_estimated_transaction_volume_usd(t-4);btc_estimated_transaction_volume_usd(t-5);btc_estimated_transaction_volume_usd(t-6);btc_estimated_transaction_volume_usd(t-7);btc_estimated_transaction_volume_usd(t-8);btc_estimated_transaction_volume_usd(t-9);btc_estimated_transaction_volume_usd(t-10);btc_market_price(t)
326.93;317.63;318.2;352.15;350.31;356.1;350.29;375.73;373.98;378.25;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;282468.88;248412.35;274455.58;299243.76;295306.34;287431.5;1188717.48;989099.82;1014421.6;1351903.85;1255861.35;1295135.7;1222161.81;1149733.8;1407286.74;1149123.5;36054494.0;59773546.0;70794117.0;49816388.0;48843853.0;64049604.0;113085882.0;41290985.0;99565413.0;78960564.0;336.96
336.96;326.93;317.63;318.2;352.15;350.31;356.1;350.29;375.73;373.98;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;282468.88;248412.35;274455.58;299243.76;295306.34;1369405.44;1188717.48;989099.82;1014421.6;1351903.85;1255861.35;1295135.7;1222161.81;1149733.8;1407286.74;64168766.0;36054494.0;59773546.0;70794117.0;49816388.0;48843853.0;64049604.0;113085882.0;41290985.0;99565413.0;319.31
319.31;336.96;326.93;317.63;318.2;352.15;350.31;356.1;350.29;375.73;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;282468.88;248412.35;274455.58;299243.76;1351958.54;1369405.44;1188717.48;989099.82;1014421.6;1351903.85;1255861.35;1295135.7;1222161.81;1149733.8;37379573.0;64168766.0;36054494.0;59773546.0;70794117.0;49816388.0;48843853.0;64049604.0;113085882.0;41290985.0;314.45
314.45;319.31;336.96;326.93;317.63;318.2;352.15;350.31;356.1;350.29;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;282468.88;248412.35;274455.58;1263774.55;1351958.54;1369405.44;1188717.48;989099.82;1014421.6;1351903.85;1255861.35;1295135.7;1222161.81;42707345.0;37379573.0;64168766.0;36054494.0;59773546.0;70794117.0;49816388.0;48843853.0;64049604.0;113085882.0;314.49
314.49;314.45;319.31;336.96;326.93;317.63;318.2;352.15;350.31;356.1;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;282468.88;248412.35;1333123.11;1263774.55;1351958.54;1369405.44;1188717.48;989099.82;1014421.6;1351903.85;1255861.35;1295135.7;41511175.0;42707345.0;37379573.0;64168766.0;36054494.0;59773546.0;70794117.0;49816388.0;48843853.0;64049604.0;317.4
317.4;314.49;314.45;319.31;336.96;326.93;317.63;318.2;352.15;350.31;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;282468.88;1233733.8;1333123.11;1263774.55;1351958.54;1369405.44;1188717.48;989099.82;1014421.6;1351903.85;1255861.35;53657583.0;41511175.0;42707345.0;37379573.0;64168766.0;36054494.0;59773546.0;70794117.0;49816388.0;48843853.0;316.15
316.15;317.4;314.49;314.45;319.31;336.96;326.93;317.63;318.2;352.15;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;256425.65;1267761.5;1233733.8;1333123.11;1263774.55;1351958.54;1369405.44;1188717.48;989099.82;1014421.6;1351903.85;28315237.0;53657583.0;41511175.0;42707345.0;37379573.0;64168766.0;36054494.0;59773546.0;70794117.0;49816388.0;270.93
270.93;316.15;317.4;314.49;314.45;319.31;336.96;326.93;317.63;318.2;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;262435.62;1129778.1;1267761.5;1233733.8;1333123.11;1263774.55;1351958.54;1369405.44;1188717.48;989099.82;1014421.6;82102043.0;28315237.0;53657583.0;41511175.0;42707345.0;37379573.0;64168766.0;36054494.0;59773546.0;70794117.0;276.8
276.8;270.93;316.15;317.4;314.49;314.45;319.31;336.96;326.93;317.63;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;302502.13;1089761.6;1129778.1;1267761.5;1233733.8;1333123.11;1263774.55;1351958.54;1369405.44;1188717.48;989099.82;56472457.0;82102043.0;28315237.0;53657583.0;41511175.0;42707345.0;37379573.0;64168766.0;36054494.0;59773546.0;276.8
276.8;276.8;270.93;316.15;317.4;314.49;314.45;319.31;336.96;326.93;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;286475.53;938075.2;1089761.6;1129778.1;1267761.5;1233733.8;1333123.11;1263774.55;1351958.54;1369405.44;1188717.48;51516706.0;56472457.0;82102043.0;28315237.0;53657583.0;41511175.0;42707345.0;37379573.0;64168766.0;36054494.0;278.0
278.0;276.8;276.8;270.93;316.15;317.4;314.49;314.45;319.31;336.96;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;242402.37;984120.0;938075.2;1089761.6;1129778.1;1267761.5;1233733.8;1333123.11;1263774.55;1351958.54;1369405.44;69092710.0;51516706.0;56472457.0;82102043.0;28315237.0;53657583.0;41511175.0;42707345.0;37379573.0;64168766.0;270.0
270.0;278.0;276.8;276.8;270.93;316.15;317.4;314.49;314.45;319.31;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;298317.32;1115640.0;984120.0;938075.2;1089761.6;1129778.1;1267761.5;1233733.8;1333123.11;1263774.55;1351958.54;51198106.0;69092710.0;51516706.0;56472457.0;82102043.0;28315237.0;53657583.0;41511175.0;42707345.0;37379573.0;176.5
176.5;270.0;278.0;276.8;276.8;270.93;316.15;317.4;314.49;314.45;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;242631.42;668935.0;1115640.0;984120.0;938075.2;1089761.6;1129778.1;1267761.5;1233733.8;1333123.11;1263774.55;79330845.0;51198106.0;69092710.0;51516706.0;56472457.0;82102043.0;28315237.0;53657583.0;41511175.0;42707345.0;205.35
205.35;176.5;270.0;278.0;276.8;276.8;270.93;316.15;317.4;314.49;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;276440.72;768009.0;668935.0;1115640.0;984120.0;938075.2;1089761.6;1129778.1;1267761.5;1233733.8;1333123.11;56039500.0;79330845.0;51198106.0;69092710.0;51516706.0;56472457.0;82102043.0;28315237.0;53657583.0;41511175.0;211.18
211.18;205.35;176.5;270.0;278.0;276.8;276.8;270.93;316.15;317.4;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;288373.41;789179.66;768009.0;668935.0;1115640.0;984120.0;938075.2;1089761.6;1129778.1;1267761.5;1233733.8;32155910.0;56039500.0;79330845.0;51198106.0;69092710.0;51516706.0;56472457.0;82102043.0;28315237.0;53657583.0;212.99
212.99;211.18;205.35;176.5;270.0;278.0;276.8;276.8;270.93;316.15;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;284395.85;641951.86;789179.66;768009.0;668935.0;1115640.0;984120.0;938075.2;1089761.6;1129778.1;1267761.5;39491841.0;32155910.0;56039500.0;79330845.0;51198106.0;69092710.0;51516706.0;56472457.0;82102043.0;28315237.0;233.9
233.9;212.99;211.18;205.35;176.5;270.0;278.0;276.8;276.8;270.93;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;304283.67;880165.7;641951.86;789179.66;768009.0;668935.0;1115640.0;984120.0;938075.2;1089761.6;1129778.1;60557888.0;39491841.0;32155910.0;56039500.0;79330845.0;51198106.0;69092710.0;51516706.0;56472457.0;82102043.0;244.64
244.64;233.9;212.99;211.18;205.35;176.5;270.0;278.0;276.8;276.8;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;252575.33;742971.68;880165.7;641951.86;789179.66;768009.0;668935.0;1115640.0;984120.0;938075.2;1089761.6;47652537.0;60557888.0;39491841.0;32155910.0;56039500.0;79330845.0;51198106.0;69092710.0;51516706.0;56472457.0;271.47
271.47;244.64;233.9;212.99;211.18;205.35;176.5;270.0;278.0;276.8;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;243219.98;866260.77;742971.68;880165.7;641951.86;789179.66;768009.0;668935.0;1115640.0;984120.0;938075.2;96483300.0;47652537.0;60557888.0;39491841.0;32155910.0;56039500.0;79330845.0;51198106.0;69092710.0;51516706.0;249.25
249.25;271.47;244.64;233.9;212.99;211.18;205.35;176.5;270.0;278.0;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;284410.46;987528.5;866260.77;742971.68;880165.7;641951.86;789179.66;768009.0;668935.0;1115640.0;984120.0;41878308.0;96483300.0;47652537.0;60557888.0;39491841.0;32155910.0;56039500.0;79330845.0;51198106.0;69092710.0;230.11
230.11;249.25;271.47;244.64;233.9;212.99;211.18;205.35;176.5;270.0;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;317755.14;802163.46;987528.5;866260.77;742971.68;880165.7;641951.86;789179.66;768009.0;668935.0;1115640.0;44384842.0;41878308.0;96483300.0;47652537.0;60557888.0;39491841.0;32155910.0;56039500.0;79330845.0;51198106.0;220.72
220.72;230.11;249.25;271.47;244.64;233.9;212.99;211.18;205.35;176.5;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;331485.3;940487.92;802163.46;987528.5;866260.77;742971.68;880165.7;641951.86;789179.66;768009.0;668935.0;35646882.0;44384842.0;41878308.0;96483300.0;47652537.0;60557888.0;39491841.0;32155910.0;56039500.0;79330845.0;236.51
236.51;220.72;230.11;249.25;271.47;244.64;233.9;212.99;211.18;205.35;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;313832.24;801295.88;940487.92;802163.46;987528.5;866260.77;742971.68;880165.7;641951.86;789179.66;768009.0;50503768.0;35646882.0;44384842.0;41878308.0;96483300.0;47652537.0;60557888.0;39491841.0;32155910.0;56039500.0;217.37
217.37;236.51;220.72;230.11;249.25;271.47;244.64;233.9;212.99;211.18;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;331485.3;801443.19;801295.88;940487.92;802163.46;987528.5;866260.77;742971.68;880165.7;641951.86;789179.66;45033515.0;50503768.0;35646882.0;44384842.0;41878308.0;96483300.0;47652537.0;60557888.0;39491841.0;32155910.0;225.16
225.16;217.37;236.51;220.72;230.11;249.25;271.47;244.64;233.9;212.99;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;313142.29;970889.92;801443.19;801295.88;940487.92;802163.46;987528.5;866260.77;742971.68;880165.7;641951.86;36922120.0;45033515.0;50503768.0;35646882.0;44384842.0;41878308.0;96483300.0;47652537.0;60557888.0;39491841.0;220.39
220.39;225.16;217.37;236.51;220.72;230.11;249.25;271.47;244.64;233.9;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;323243.65;856876.32;970889.92;801443.19;801295.88;940487.92;802163.46;987528.5;866260.77;742971.68;880165.7;39638684.0;36922120.0;45033515.0;50503768.0;35646882.0;44384842.0;41878308.0;96483300.0;47652537.0;60557888.0;221.99
221.99;220.39;225.16;217.37;236.51;220.72;230.11;249.25;271.47;244.64;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;335365.29;835570.36;856876.32;970889.92;801443.19;801295.88;940487.92;802163.46;987528.5;866260.77;742971.68;43264785.0;39638684.0;36922120.0;45033515.0;50503768.0;35646882.0;44384842.0;41878308.0;96483300.0;47652537.0;239.94
239.94;221.99;220.39;225.16;217.37;236.51;220.72;230.11;249.25;271.47;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;317182.83;843389.1;835570.36;856876.32;970889.92;801443.19;801295.88;940487.92;802163.46;987528.5;866260.77;56852658.0;43264785.0;39638684.0;36922120.0;45033515.0;50503768.0;35646882.0;44384842.0;41878308.0;96483300.0;243.99
243.99;239.94;221.99;220.39;225.16;217.37;236.51;220.72;230.11;249.25;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;272736.83;820538.37;843389.1;835570.36;856876.32;970889.92;801443.19;801295.88;940487.92;802163.46;987528.5;41125612.0;56852658.0;43264785.0;39638684.0;36922120.0;45033515.0;50503768.0;35646882.0;44384842.0;41878308.0;244.0
244.0;243.99;239.94;221.99;220.39;225.16;217.37;236.51;220.72;230.11;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;284858.47;949160.0;820538.37;843389.1;835570.36;856876.32;970889.92;801443.19;801295.88;940487.92;802163.46;36916500.0;41125612.0;56852658.0;43264785.0;39638684.0;36922120.0;45033515.0;50503768.0;35646882.0;44384842.0;241.59
241.59;244.0;243.99;239.94;221.99;220.39;225.16;217.37;236.51;220.72;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;358478.28;993659.67;949160.0;820538.37;843389.1;835570.36;856876.32;970889.92;801443.19;801295.88;940487.92;42918722.0;36916500.0;41125612.0;56852658.0;43264785.0;39638684.0;36922120.0;45033515.0;50503768.0;35646882.0;245.66
245.66;241.59;244.0;243.99;239.94;221.99;220.39;225.16;217.37;236.51;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;330062.32;850966.24;993659.67;949160.0;820538.37;843389.1;835570.36;856876.32;970889.92;801443.19;801295.88;38746758.0;42918722.0;36916500.0;41125612.0;56852658.0;43264785.0;39638684.0;36922120.0;45033515.0;50503768.0;237.09
237.09;245.66;241.59;244.0;243.99;239.94;221.99;220.39;225.16;217.37;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;325690.63;815115.42;850966.24;993659.67;949160.0;820538.37;843389.1;835570.36;856876.32;970889.92;801443.19;32388687.0;38746758.0;42918722.0;36916500.0;41125612.0;56852658.0;43264785.0;39638684.0;36922120.0;45033515.0;238.59
238.59;237.09;245.66;241.59;244.0;243.99;239.94;221.99;220.39;225.16;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;325690.63;934079.85;815115.42;850966.24;993659.67;949160.0;820538.37;843389.1;835570.36;856876.32;970889.92;42974777.0;32388687.0;38746758.0;42918722.0;36916500.0;41125612.0;56852658.0;43264785.0;39638684.0;36922120.0;254.0
254.0;238.59;237.09;245.66;241.59;244.0;243.99;239.94;221.99;220.39;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;262301.18;1006856.0;934079.85;815115.42;850966.24;993659.67;949160.0;820538.37;843389.1;835570.36;856876.32;55733310.0;42974777.0;32388687.0;38746758.0;42918722.0;36916500.0;41125612.0;56852658.0;43264785.0;39638684.0;247.56
247.56;254.0;238.59;237.09;245.66;241.59;244.0;243.99;239.94;221.99;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;327876.48;931320.72;1006856.0;934079.85;815115.42;850966.24;993659.67;949160.0;820538.37;843389.1;835570.36;27354714.0;55733310.0;42974777.0;32388687.0;38746758.0;42918722.0;36916500.0;41125612.0;56852658.0;43264785.0;275.8
275.8;247.56;254.0;238.59;237.09;245.66;241.59;244.0;243.99;239.94;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;264487.02;1065967.0;931320.72;1006856.0;934079.85;815115.42;850966.24;993659.67;949160.0;820538.37;843389.1;65278663.0;27354714.0;55733310.0;42974777.0;32388687.0;38746758.0;42918722.0;36916500.0;41125612.0;56852658.0;265.63
265.63;275.8;247.56;254.0;238.59;237.09;245.66;241.59;244.0;243.99;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;277602.08;760764.32;1065967.0;931320.72;1006856.0;934079.85;815115.42;850966.24;993659.67;949160.0;820538.37;56279040.0;65278663.0;27354714.0;55733310.0;42974777.0;32388687.0;38746758.0;42918722.0;36916500.0;41125612.0;275.83
275.83;265.63;275.8;247.56;254.0;238.59;237.09;245.66;241.59;244.0;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;324166.34;975886.54;760764.32;1065967.0;931320.72;1006856.0;934079.85;815115.42;850966.24;993659.67;949160.0;56271451.0;56279040.0;65278663.0;27354714.0;55733310.0;42974777.0;32388687.0;38746758.0;42918722.0;36916500.0;287.48
287.48;275.83;265.63;275.8;247.56;254.0;238.59;237.09;245.66;241.59;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;285184.31;952708.72;975886.54;760764.32;1065967.0;931320.72;1006856.0;934079.85;815115.42;850966.24;993659.67;48021598.0;56271451.0;56279040.0;65278663.0;27354714.0;55733310.0;42974777.0;32388687.0;38746758.0;42918722.0;293.29
293.29;287.48;275.83;265.63;275.8;247.56;254.0;238.59;237.09;245.66;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;348786.57;1221552.85;952708.72;975886.54;760764.32;1065967.0;931320.72;1006856.0;934079.85;815115.42;850966.24;71892311.0;48021598.0;56271451.0;56279040.0;65278663.0;27354714.0;55733310.0;42974777.0;32388687.0;38746758.0;289.51
289.51;293.29;287.48;275.83;265.63;275.8;247.56;254.0;238.59;237.09;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;276977.57;1009810.88;1221552.85;952708.72;975886.54;760764.32;1065967.0;931320.72;1006856.0;934079.85;815115.42;55555889.0;71892311.0;48021598.0;56271451.0;56279040.0;65278663.0;27354714.0;55733310.0;42974777.0;32388687.0;283.57
283.57;289.51;293.29;287.48;275.83;265.63;275.8;247.56;254.0;238.59;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;301597.8;1045239.02;1009810.88;1221552.85;952708.72;975886.54;760764.32;1065967.0;931320.72;1006856.0;934079.85;25077189.0;55555889.0;71892311.0;48021598.0;56271451.0;56279040.0;65278663.0;27354714.0;55733310.0;42974777.0;287.02
287.02;283.57;289.51;293.29;287.48;275.83;265.63;275.8;247.56;254.0;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;352889.94;1030114.78;1045239.02;1009810.88;1221552.85;952708.72;975886.54;760764.32;1065967.0;931320.72;1006856.0;47546831.0;25077189.0;55555889.0;71892311.0;48021598.0;56271451.0;56279040.0;65278663.0;27354714.0;55733310.0;260.62
260.62;287.02;283.57;289.51;293.29;287.48;275.83;265.63;275.8;247.56;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;342533.06;935886.42;1030114.78;1045239.02;1009810.88;1221552.85;952708.72;975886.54;760764.32;1065967.0;931320.72;60394974.0;47546831.0;25077189.0;55555889.0;71892311.0;48021598.0;56271451.0;56279040.0;65278663.0;27354714.0;257.83
257.83;260.62;287.02;283.57;289.51;293.29;287.48;275.83;265.63;275.8;337142.03;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;331483.61;925351.87;935886.42;1030114.78;1045239.02;1009810.88;1221552.85;952708.72;975886.54;760764.32;1065967.0;35086759.0;60394974.0;47546831.0;25077189.0;55555889.0;71892311.0;48021598.0;56271451.0;56279040.0;65278663.0;266.07
266.07;257.83;260.62;287.02;283.57;289.51;293.29;287.48;275.83;265.63;358360.75;337142.03;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;309384.7;1015589.19;925351.87;935886.42;1030114.78;1045239.02;1009810.88;1221552.85;952708.72;975886.54;760764.32;46687559.0;35086759.0;60394974.0;47546831.0;25077189.0;55555889.0;71892311.0;48021598.0;56271451.0;56279040.0;245.68
245.68;266.07;257.83;260.62;287.02;283.57;289.51;293.29;287.48;275.83;385508.77;358360.75;337142.03;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;296125.36;1023257.2;1015589.19;925351.87;935886.42;1030114.78;1045239.02;1009810.88;1221552.85;952708.72;975886.54;55501612.0;46687559.0;35086759.0;60394974.0;47546831.0;25077189.0;55555889.0;71892311.0;48021598.0;56271451.0;248.63
248.63;245.68;266.07;257.83;260.62;287.02;283.57;289.51;293.29;287.48;399442.82;385508.77;358360.75;337142.03;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;342533.06;1072838.45;1023257.2;1015589.19;925351.87;935886.42;1030114.78;1045239.02;1009810.88;1221552.85;952708.72;56541941.0;55501612.0;46687559.0;35086759.0;60394974.0;47546831.0;25077189.0;55555889.0;71892311.0;48021598.0;244.05
244.05;248.63;245.68;266.07;257.83;260.62;287.02;283.57;289.51;293.29;350673.64;399442.82;385508.77;358360.75;337142.03;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;362422.08;924217.35;1072838.45;1023257.2;1015589.19;925351.87;935886.42;1030114.78;1045239.02;1009810.88;1221552.85;31101436.0;56541941.0;55501612.0;46687559.0;35086759.0;60394974.0;47546831.0;25077189.0;55555889.0;71892311.0;242.92
242.92;244.05;248.63;245.68;266.07;257.83;260.62;287.02;283.57;289.51;346028.96;350673.64;399442.82;385508.77;358360.75;337142.03;337142.03;337142.03;346572.57;327711.48;391367.67;311208.02;327217.7;264558.99;357386.71;348103.94;366669.48;362028.1;317934.93;304964.92;908277.88;924217.35;1072838.45;1023257.2;1015589.19;925351.87;935886.42;1030114.78;1045239.02;1009810.88;42318994.0;31101436.0;56541941.0;55501612.0;46687559.0;35086759.0;60394974.0;47546831.0;25077189.0;55555889.0;252.44
